GEO_ID,NAME,bachelor_degree,graduate_degree,median_rent,avg_commute_time,avg_occupants_per_room,insurance_coverage_rate,cbsa_code,metro_name,rpp,real_income,rank
310M700US29460,"Lakeland-Winter Haven, FL Metro Area",55000,65510,1363,30.476395473692904,0.5113456364061768,0.8759647308341846,29460,"Lakeland-Winter Haven, FL",97.141,56618.72947571056,364
310M700US36740,"Orlando-Kissimmee-Sanford, FL Metro Area",57297,77264,1760,29.816637196775925,0.5233174099210626,0.8897813864169902,36740,"Orlando-Kissimmee-Sanford, FL",101.418,56495.88830385139,365
310M700US25980,"Hinesville, GA Metro Area",53003,61721,1213,26.05854202546656,0.4723279758915119,0.8916945503592457,25980,"Hinesville, GA",93.933,56426.38902196246,366
310M700US42700,"Sebring, FL Metro Area",51832,59114,1035,23.197034092646383,0.4554948176200917,0.8621765426427805,42700,"Sebring, FL",92.47,56052.77387260733,367
310M700US14020,"Bloomington, IN Metro Area",53291,63240,1176,22.138660015736576,0.427365367965368,0.945693417985219,14020,"Bloomington, IN",95.084,56046.23280467797,368
310M700US21140,"Elkhart-Goshen, IN Metro Area",50616,65465,1047,20.844444929402265,0.4501816634241245,0.8575554494890951,21140,"Elkhart-Goshen, IN",90.325,56037.641848879044,369
310M700US26140,"Homosassa Springs, FL Metro Area",52293,74761,1107,27.302257451136462,0.4198708819899364,0.8963319475136398,26140,"Homosassa Springs, FL",93.467,55948.08863021173,370
310M700US27980,"Kahului-Wailuku, HI Metro Area",60676,75548,1914,24.239053541375476,0.6344543470352855,0.9585220368938472,27980,"Kahului-Wailuku, HI",109.393,55466.071869315216,371
310M700US16180,"Carson City, NV Metro Area",54308,71737,1248,21.83333333333333,0.5022458814300123,0.8883231378193595,16180,"Carson City, NV",98.13,55342.91246305921,372
310M700US27060,"Ithaca, NY Metro Area",57159,73112,1411,20.5581133697411,0.4476470439997984,0.9563864129125512,27060,"Ithaca, NY",103.317,55323.90603676065,373
310M700US36100,"Ocala, FL Metro Area",52683,60922,1277,27.191860984211544,0.4692926179194486,0.8745941341059983,36100,"Ocala, FL",95.234,55319.52873973581,374
310M700US32780,"Medford, OR Metro Area",56083,83231,1358,19.75956575174109,0.4501261885010529,0.9434621311053172,32780,"Medford, OR",101.433,55290.68449124052,375
310M700US20100,"Dover, DE Metro Area",53831,76163,1354,26.977296227739835,0.4090964008972267,0.9339535995913198,20100,"Dover, DE",97.507,55207.318448931874,376
310M700US42140,"Santa Fe, NM Metro Area",54452,81412,1389,24.65116458034065,0.4308026681214045,0.9107198302628856,42140,"Santa Fe, NM",98.767,55131.774783075314,377
310M700US29420,"Lake Havasu City-Kingman, AZ Metro Area",51856,71941,1091,20.068515908175595,0.4780348362205916,0.9050620345103036,29420,"Lake Havasu City-Kingman, AZ",94.098,55108.50390018917,378
310M700US11700,"Asheville, NC Metro Area",52193,68307,1296,23.27771811833433,0.4742323913530695,0.8882521489971347,11700,"Asheville, NC",96.506,54082.64771102314,379
310M700US39150,"Prescott Valley-Prescott, AZ Metro Area",53036,67240,1351,23.170255532075107,0.4552357843844711,0.8990465967149173,39150,"Prescott Valley-Prescott, AZ",98.255,53977.91460994352,380
310M700US21660,"Eugene-Springfield, OR Metro Area",54744,69937,1355,20.71584834198016,0.4754447897821279,0.94429053965594,21660,"Eugene-Springfield, OR",101.568,53898.86578449906,381
310M700US25500,"Harrisonburg, VA Metro Area",50848,72550,1173,21.203377214258232,0.467442836391026,0.8941851906374209,25500,"Harrisonburg, VA",94.892,53585.128356447334,382
310M700US23540,"Gainesville, FL Metro Area",51498,79134,1295,24.3236219508683,0.4670138290910344,0.9155764814627594,23540,"Gainesville, FL",96.733,53237.26132757177,383
310M700US33540,"Missoula, MT Metro Area",49842,68750,1184,19.061273422301102,0.4446704663681187,0.9382484489972588,33540,"Missoula, MT",96.445,51679.195396339885,384
310M700US33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",58951,79731,1869,30.23105354913321,0.5828720640086791,0.8686566846293428,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",114.155,51641.18961061714,385
310M700US41100,"St. George, UT Metro Area",49478,84615,1566,19.402766874629865,0.5180274858528698,0.888606322870415,41100,"St. George, UT",97.321,50840.00369909886,386
310M700US18700,"Corvallis, OR Metro Area",51808,82810,1410,20.181628420966465,0.4625400795564127,0.9517362664807434,18700,"Corvallis, OR",104.017,49807.24304680966,387
